id,Name,Artists,,started,Address,Notes,Commisioned,District,transform,images,location
m0563,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0563,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0563.jpg,
m0564,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0564,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0564.jpg,
m0565,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0565,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0565.jpg,
m0566,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0566,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0566.jpg,
m0567,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0567,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0567.jpg,
m0568,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0568,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0568.jpg,
m0569,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0569,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0569.jpg,
m0571,,MINDFIELD,MINDFIELD,1/22/2013,"1234 Library St, Detroit, MI 48226",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0571,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0571.jpg,
m0572,,FAILE,FAILE,11/22/2017,The Belt,,Bedrock & Library Street Collective,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0572,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0572.jpg,"-83.046597, 42.334621"
m0573,,unknown,unknown,5/22/1987,People Mover Station #?,,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0573,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0573.jpg,
m0574,,unknown,unknown,5/22/1987,People Mover Station #?,,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0574,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0574.jpg,
m0575,,unknown,unknown,5/22/1987,People Mover Station #?,,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0575,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0575.jpg,
m0576,,unknown,unknown,1/22/2013,People Mover Station #?,,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0576,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0576.jpg,
m0577,,unknown,unknown,5/22/2014,"1010 Washington Blvd, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0577,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0577.jpg,
m0578,,KELSEY MONTAGUE,KELSEY MONTAGUE,10/22/2017,"1500 Woodward Avenue, Detroit, MI",,Woodward Original,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0578,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0578.jpg,
m0579,,unknown,unknown,5/22/2016,"277 Gratiot Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0579,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0579.jpg,
m0580,,NIC NOTION,NIC NOTION,5/22/2016,"1352 Gratiot Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0580,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0580.jpg,
m0581,,CHARLES MCGEE,CHARLES MCGEE,8/13/1974,"234 West Larned, Detroit, MI",,"New Detroit, Inc.",,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0581,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0581.jpg,
m0582,,unknown,unknown,1/22/2013,"6348 Charlevoix Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0582,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0582.jpg,
m0583,,SEAN MURPHY,SEAN MURPHY,10/22/2013,"11821 Hamilton Avenue, Highland Park, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0583,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0583.jpg,
m0584,,JESSE NEUMANN,JESSE NEUMANN,5/22/2015,"1815 Van Dyke St, Detroit, MI",,"Historic Realty Detroit, Detroit Flex Defense, Fisheye Farms, & West Village Neighborhood Association",,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0584,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0584.jpg,
m0585,,ARLIN GRAFF,ARLIN GRAFF,10/22/2017,"7952 Kercheval Ave, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0585,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0585.jpg,
m0586,,"RYAN MCGINNESS,TONY HAWK","RYAN MCGINNESS,TONY HAWK",10/23/2017,"100 Monroe Ave, Detroit, MI",,Library Street Collective,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0586,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0586.jpg,
m0587,,unknown,unknown,8/22/2012,"4731 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0587,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0587.jpg,
m0588,,unknown,unknown,8/22/2012,"4739 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0588,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0588.jpg,
m0589,,unknown,unknown,8/22/2012,"4740 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0589,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0589.jpg,
m0590,,unknown,unknown,8/22/2012,"4741 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0590,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0590.jpg,
m0591,,unknown,unknown,8/22/2012,"4742 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0591,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0591.jpg,
m0592,,unknown,unknown,8/22/2012,"4743 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0592,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0592.jpg,
m0593,,unknown,unknown,8/22/2012,"4744 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0593,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0593.jpg,
m0594,,unknown,unknown,8/22/2012,"4745 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0594,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0594.jpg,
m0595,,unknown,unknown,8/22/2012,"4746 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0595,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0595.jpg,
m0596,,unknown,unknown,8/22/2012,"4747 East Grand River, Detroit, MI",,,,,.jpg,
m0597,REFLECTOR,"BECKY NIX,OLEK ZEMPLINSKI","BECKY NIX,OLEK ZEMPLINSKI",7/22/2015,"6300 Cass Ave, Detroit, MI","""Our proposal, Reflector, provides a gateway, an in-between, and a visually interactive experience as one moves through the viaduct. We approach the project as a means to capture and reflect the light from those who offer it up to the viaduct. For those passing through, perhaps that provides a moment of thought, intrigue, contemplation, or simply an interesting place to move through or between."" - Artist Statement","Midtown Detroit Inc., the New Economy Initiative and the John S. and James L. Knight Foundation",,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0597,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0597.jpg,
m0598,,unknown,unknown,1/22/2013,"6530 Beauben, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0598,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0598.jpg,
m0599,,SINTEX,SINTEX,1/22/2014,"2909 East Grand Boulevard, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0599,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0599.jpg,
m0600,,unknown,unknown,1/16/2013,"327 East Baltimore Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0600,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0600.jpg,
m0601,,unknown,unknown,1/15/2013,"8401 Trinity Street, Detroit, MI",,,7,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0601,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0601.jpg,
m0602,,unknown,unknown,12/13/2013,"18628 West Warren Ave, Detroit, MI",,,7,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0602,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0602.jpg,
m0603,,unknown,unknown,12/15/2013,"16401 Chicago Street, Detroit, MI",,,7,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0603,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0603.jpg,
m0604,,"HOW, NOSM,SHEPARD FAIREY","HOW, NOSM,SHEPARD FAIREY",9/15/2016,"1 Campus Martius, Detroit, MI","How and NOSM (left, 2015) Shepard Fairey (right, 2016)",Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0604,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0604.jpg,
m0605,,SHADIA,SHADIA,8/3/2016,"19601 Crusade Street, Detroit, MI","For the last few months I've been volunteering with Life Remodeled to help beautify the Denby Neighborhood of Detroit. I worked community members and Life Remodeled staff to identify a location for the mural, and then came up with a design to fill the space. Yesterday, we completed the project and I'm so happy to say it was a huge success. This 100'x5' mural at Heilmann Recreation Center was created through the hard work of so many volunteers!!! I am grateful for the amazing help from some hardworking teens who volunteered alongside me to make this project happen. Thanks to Kush Paint Co. for donating the paint, and to Life Remodeled for organizing the event.""",Life Remodeled,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0605,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0605.jpg,
m0606,,SYDNEY G. JAMES,SYDNEY G. JAMES,5/26/2018,"314 East Baltimore Ave, Detroit MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0606,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0606.jpg,
m0607,,unknown,unknown,1/28/2013,"78 Watson Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0607,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0607.jpg,
m0609,,"SYDNEY BRACK,SAM ALBAUGH","SYDNEY BRACK,SAM ALBAUGH",9/30/2017,"5233 Trumbull Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0609,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0609.jpg,
m0610,,WC BEVAN,WC BEVAN,9/1/2015,"5927 Lincoln St, Detroit, MI 48208",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0610,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0610.jpg,
m0611,,"WC BEVAN,BIRDCAP,NOSEY42","WC BEVAN,BIRDCAP,NOSEY42",9/1/2015,"2931 Grand Blvd, Detroit, MI",,Playground Detroit & The Detroit Grass Station,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0611,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0611.jpg,
m0612,,"WC BEVAN,BIRDCAP,NOSEY42","WC BEVAN,BIRDCAP,NOSEY42",9/28/2015,"2930 Grand Blvd, Detroit, MI",,Playground Detroit & The Detroit Grass Station,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0612,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0612.jpg,
m0613,,KEVIN JOY,KEVIN JOY,9/28/2017,"511 West Canfield Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0613,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0613.jpg,
m0614,,BEVERLY FISHMAN,BEVERLY FISHMAN,6/12/2018,"1431 Washington Blvd, Detroit, MI",Painted by Midtown Sign Company,Library Street Collective,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0614,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0614.jpg,
m0615,,JAKE DWYER,JAKE DWYER,6/12/2018,"3714 Trumbull Street, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0615,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0615.jpg,
m0616,,ANNA MUCCIOLI,ANNA MUCCIOLI,8/13/2011,"441 Larned St, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0616,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0616.jpg,
m0617,,JULIEN DE CASABIANCA,JULIEN DE CASABIANCA,6/12/2018,"8357 Woodward Ave, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0617,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0617.jpg,
m0618,,JULIEN DE CASABIANCA,JULIEN DE CASABIANCA,6/12/2018,"8359 Woodward Ave, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0618,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0618.jpg,
m0619,,MICHELLE TANGUAY,MICHELLE TANGUAY,6/12/2018,"4475 2nd Ave, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0619,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0619.jpg,
m0620,,PHIL SIMPSON,PHIL SIMPSON,6/12/2018,"6060 John R Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0620,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0620.jpg,
m0621,,PHYBR,PHYBR,6/12/2018,"431 E Congress St, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0621,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0621.jpg,
m0622,,BUNNIE REISS,BUNNIE REISS,6/12/2018,"1457 Griswold St, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0622,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0622.jpg,
m0623,,NATE OTTO,NATE OTTO,6/12/2018,"3546 Michigan Avenue, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0623,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0623.jpg,
m0624,,GHOST BEARD,GHOST BEARD,6/13/2018,"4845 Fort Street, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0624,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0624.jpg,
m0625,,PATCH WHISKY,PATCH WHISKY,6/13/2018,"4847 Fort Street, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0625,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0625.jpg,
m0626,,"DOYLE,DETROIT SIGN PAINTERS","DOYLE,DETROIT SIGN PAINTERS",1/13/2013,"2628 Orleans Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0626,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0626.jpg,
m0627,,AYRZ,AYRZ,8/15/2015,"1413 Farmer Street, Detroit, MI",,Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0627,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0627.jpg,
m0628,,unknown,unknown,1/15/2013,"4447 Avery Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0628,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0628.jpg,
m0629,,RENSONE,RENSONE,10/15/2017,"15111 Livernois Avenue, Detroit, MI",,,7,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0629,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0629.jpg,
m0630,,C KANE,C KANE,6/15/2017,"1456 Shipherd Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0630,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0630.jpg,
m0631,,PAOLO PEDINI,PAOLO PEDINI,11/17/2014,"4738 East Grand River, Detroit, MI",,4732 Gallery,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0631,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0631.jpg,
m0632,,CYDNI ELLEDGE,CYDNI ELLEDGE,6/15/2017,"5000 Grand River Avenue, Detroit, MI","Cydni Elledge’s Portraits of Black Youth, Ages 9 – 22 aims to break down stereotypes of her peers. She says, “This portrait series represents truth. The truth that black men are far more than what the world portrays them to be. I began creating this series so everyone can see what I see, what God created them to be.”",,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0632,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0632.jpg,
m0633,,WILLIE WAYNE SMITH,WILLIE WAYNE SMITH,11/15/2017,"35 East Grand River, Detroit, MI",,Library Street Collective,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0633,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0633.jpg,
m0634,,unknown,unknown,6/23/2013,"1022 East Wyandotte Street, Windsor, ON",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0634,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0634.jpg,
m0639,,NYCHOS,NYCHOS,6/23/2013,"550 Pelisser Street, Windsor, ON",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0639,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0639.jpg,
m0642,,PENDING,PENDING,8/18/2017,"316 East Baltimore Ave, Detroit MI",,The Baltimore Gallery,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0642,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0642.jpg,
m0643,,PENDING,PENDING,8/18/2017,"317 East Baltimore Ave, Detroit MI",,The Baltimore Gallery,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0643,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0643.jpg,
m0671,,BERNAL PEREZ,BERNAL PEREZ,6/27/2018,"6600 West Vernor Highway, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0671,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0671.jpg,
m0674,,PAT PERRY,PAT PERRY,9/11/2018,"2605 Newark Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0674,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0674.jpg,
m0682,,TYLONN J. SAWYER,TYLONN J. SAWYER,7/12/2018,"1550 Taylor Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0682,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0682.jpg,
m0686,,"MICHAEL BURDICK,KELLY GOLDEN","MICHAEL BURDICK,KELLY GOLDEN",6/27/2018,"10125 East Jefferson, Detroit, MI",,Pewabic Pottery,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0686,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0686.jpg,
m0687,,NDUBISI OKOYE,NDUBISI OKOYE,7/12/2018,"7900 Mack Avenue, Detroit, MI",,The Commons,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0687,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0687.jpg,
m0688,,SUMMER IN THE CITY,SUMMER IN THE CITY,6/27/2016,"10500 Lyndon Street, Detroit, MI",,,2,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0688,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0688.jpg,
m0689,,LAURA FINLAY,LAURA FINLAY,7/12/2018,"4126 Third Avenue, Detroit, MI",,Education Is Not Crime,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0689,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0689.jpg,
m0690,,FFTY,FFTY,7/12/2018,"8801 Oakland Avenue, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0690,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0690.jpg,
m0691,,PAT PERRY,PAT PERRY,7/12/2018,"2935 Russell Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0691,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0691.jpg,
m0693,,LEDANIA,LEDANIA,7/21/2018,"2605 Newark Street, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0693,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0693.jpg,
m0694,,TONY WHLGN,TONY WHLGN,7/21/2018,"19031 Grand River Ave, Detroit, MI",,,1,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0694,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0694.jpg,
m0695,,SUMMER IN THE CITY,SUMMER IN THE CITY,7/21/2018,"19031 West 7 Mile Road, Detroit, MI",,,2,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0695,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0695.jpg,
